ForecastId,ConfirmedCases,Fatalities
11192,25286.19,1431.72
11193,26348.29,1625.74
11194,27801.22,1787.63
11195,28962.59,1873.16
11196,30456.88,2080.47
11197,31273.98,2204.21
11198,31501.91,2235.98
11199,33422.83,2363.63
11200,34226.97,2414.31
11201,35032.23,2679.25
11202,35746.11,2895.26
11203,37772.54,3030.14
11204,38634.14,3032.15
11205,38634.14,3032.15
11206,37643.46,2916.74
11207,37643.46,2916.74
11208,37651.71,2933.77
11209,37691.76,2969.98
11210,28613.59,2013.62
11211,29229.1,2013.19
11212,29226.66,2014.53
11213,28022.49,1950.03
11214,28366.06,1944.68
11215,28632.32,1956.16
11216,28961.46,1975.35
11217,29376.01,2047.9
11218,30624.71,2062.87
11219,31015.93,2093.79
11220,30197.1,2055.76
11221,30841.95,2106.2
11222,31412.44,2125.27
11223,32146.75,2266.43
11224,954.74,30.85
11225,1152.78,42.09
11226,1252.39,62.51
11227,1303.79,58.46
11228,2621.83,102.05
11229,1342.99,79.31
11230,1206.85,51.78
11231,1283.15,51.13
11232,1336.68,82.92
11233,1425.03,88.36
11234,1754.84,97.19
11235,1638.11,88.78
11236,1731.56,81.07
11237,2079.06,89.24
11238,1868.77,97.32
11239,2056.85,158.49
11240,2212.96,170.51
11241,2353.86,154.21
11242,2612.02,176.9
11243,3151.45,255.12
11244,3530.24,320.42
11245,3648.52,339.83
11246,4062.69,381.68
11247,4222.85,442.63
11248,4187.7,439.56
11249,4166.71,450.78
11250,4166.71,450.78
11251,4166.71,450.95
11252,4190.91,429.53
11253,3339.11,268.17
11254,3362.56,273.28
11255,3352.48,272.43
11256,3303.02,256.66
11257,3309.7,251.63
11258,3316.7,251.79
11259,3354.24,247.94
11260,3352.62,262.07
11261,3399.41,267.99
11262,3429.41,268.0
11263,3416.28,246.84
11264,3436.09,248.9
11265,3476.73,251.71
11266,3582.79,260.27
11267,1215.73,24.11
11268,1343.0,26.94
11269,1484.74,38.56
11270,1664.98,42.09
11271,2355.96,68.41
11272,2014.57,58.66
11273,2206.67,67.13
11274,2364.01,76.62
11275,2503.59,83.37
11276,2675.06,89.44
11277,2819.92,98.2
11278,2974.63,101.22
11279,3128.18,111.44
11280,3363.33,120.87
11281,3742.0,128.65
11282,3934.85,136.48
11283,4132.48,151.47
11284,4204.2,152.36
11285,4578.19,169.6
11286,4769.6,183.75
11287,4890.7,190.81
11288,5129.65,201.43
11289,5368.62,207.38
11290,5520.33,228.98
11291,5450.97,226.62
11292,5402.94,217.65
11293,5402.94,217.65
11294,5410.39,217.93
11295,5435.51,221.62
11296,3964.86,152.0
11297,3968.16,156.38
11298,3968.8,155.34
11299,3968.94,149.2
11300,3974.45,149.92
11301,3989.38,150.56
11302,4003.03,152.43
11303,4029.35,154.79
11304,4086.06,160.13
11305,4109.64,160.78
11306,4154.52,154.86
11307,4215.62,157.27
11308,4269.3,158.97
11309,4489.47,166.79
11310,1740.01,22.77
11311,1873.23,25.24
11312,2164.36,37.81
11313,2318.77,44.94
11314,3114.16,72.24
11315,3010.62,69.24
11316,3202.93,80.49
11317,3419.5,88.62
11318,3723.65,95.2
11319,3843.9,98.04
11320,4124.93,112.34
11321,4376.76,120.1
11322,4600.64,139.96
11323,4771.98,147.85
11324,5047.86,160.39
11325,5228.92,175.61
11326,5370.61,186.04
11327,5361.68,181.87
11328,5885.51,194.63
11329,5992.53,214.08
11330,6128.04,231.62
11331,6357.9,244.4
11332,6451.71,245.49
11333,6678.87,262.24
11334,6589.4,258.97
11335,6529.6,254.4
11336,6534.88,254.78
11337,6565.66,255.3
11338,6608.31,258.53
11339,5028.14,177.0
11340,5058.38,179.39
11341,5025.7,178.31
11342,4995.24,173.14
11343,5029.34,175.0
11344,5059.92,174.75
11345,5106.2,176.7
11346,5110.17,181.12
11347,5182.84,184.0
11348,5231.39,184.44
11349,5260.12,180.1
11350,5404.86,184.01
11351,5459.17,185.25
11352,5654.21,196.85
11353,564.29,8.89
11354,431.99,6.59
11355,424.99,8.76
11356,551.46,19.99
11357,1231.94,32.84
11358,654.24,17.53
11359,429.22,8.38
11360,417.57,6.01
11361,400.22,6.0
11362,378.51,6.12
11363,455.09,8.04
11364,441.64,7.95
11365,441.94,6.99
11366,452.54,8.46
11367,414.44,9.02
11368,518.76,8.4
11369,428.45,9.73
11370,452.16,13.24
11371,521.11,12.16
11372,493.83,26.68
11373,524.91,32.31
11374,530.64,30.98
11375,590.56,36.11
11376,787.43,58.35
11377,787.26,58.41
11378,784.26,57.68
11379,784.26,57.68
11380,784.46,57.72
11381,784.89,56.68
11382,634.16,27.63
11383,634.51,27.62
11384,635.01,27.62
11385,648.89,26.4
11386,673.85,26.4
11387,672.83,26.34
11388,665.41,26.88
11389,665.8,27.19
11390,656.94,27.18
11391,662.33,27.18
11392,628.37,25.93
11393,633.34,25.94
11394,635.91,26.02
11395,599.57,27.34
11396,398.73,6.7
11397,635.43,7.11
11398,325.73,6.55
11399,361.81,8.35
11400,780.54,23.54
11401,543.45,15.24
11402,581.55,13.14
11403,589.81,14.08
11404,627.47,14.93
11405,709.27,17.36
11406,858.93,19.31
11407,863.0,17.94
11408,899.93,17.62
11409,890.78,19.19
11410,975.23,21.41
11411,1181.32,23.25
11412,1248.65,24.83
11413,1624.94,30.99
11414,1630.25,32.43
11415,1708.75,41.65
11416,1856.47,39.03
11417,2098.76,49.08
11418,2327.45,55.22
11419,2549.05,122.67
11420,2532.72,122.67
11421,2393.25,118.49
11422,2393.25,118.49
11423,2408.2,119.44
11424,2481.5,120.48
11425,1515.16,91.88
11426,1542.29,92.4
11427,1533.6,92.01
11428,1453.16,88.94
11429,1429.8,88.94
11430,1435.54,91.16
11431,1478.36,91.53
11432,1525.26,91.58
11433,1586.89,92.46
11434,1611.84,92.12
11435,1540.05,90.22
11436,1539.46,89.57
11437,1558.89,91.71
11438,1642.73,93.06
11439,1352.1,31.99
11440,1680.97,34.41
11441,1347.44,23.14
11442,1473.67,29.43
11443,1971.26,53.77
11444,2039.44,65.23
11445,2134.74,69.87
11446,2020.42,68.54
11447,2207.56,85.46
11448,2491.1,94.69
11449,2667.82,103.75
11450,2780.52,109.48
11451,2485.89,105.53
11452,2386.63,103.53
11453,2399.7,106.74
11454,2650.9,124.05
11455,2737.21,127.05
11456,3227.71,144.01
11457,3432.3,146.46
11458,3658.22,156.36
11459,3912.78,163.27
11460,4072.05,185.29
11461,4269.66,190.15
11462,4469.67,248.62
11463,4437.83,248.62
11464,4330.78,241.58
11465,4331.85,241.62
11466,4341.48,244.58
11467,4353.71,247.79
11468,3436.94,191.83
11469,3492.28,191.11
11470,3472.64,190.51
11471,3425.53,190.46
11472,3409.79,190.5
11473,3446.64,190.18
11474,3438.53,192.36
11475,3471.44,193.13
11476,3529.73,192.9
11477,3560.15,195.4
11478,3555.53,197.26
11479,3540.85,198.07
11480,3577.56,198.49
11481,3604.66,200.78
11482,679.46,5.79
11483,1109.26,28.53
11484,555.5,32.73
11485,605.8,73.14
11486,1026.78,110.7
11487,825.87,62.66
11488,757.21,31.11
11489,795.51,19.02
11490,836.84,20.79
11491,875.18,22.42
11492,1009.94,26.97
11493,1091.26,25.03
11494,984.27,133.38
11495,1784.46,30.87
11496,1142.81,33.38
11497,1275.95,37.53
11498,1315.92,39.96
11499,2454.26,96.68
11500,2360.31,91.14
11501,3407.68,289.42
11502,4472.94,202.37
11503,4660.47,219.49
11504,5890.35,289.42
11505,8145.55,923.96
11506,8158.03,923.96
11507,8039.99,961.64
11508,8039.99,961.64
11509,8083.36,916.81
11510,8092.47,917.52
11511,6343.46,276.51
11512,6380.71,276.43
11513,6396.23,277.05
11514,6325.38,320.81
11515,6304.82,320.83
11516,6316.77,274.73
11517,6323.7,275.66
11518,6355.02,276.64
11519,6413.54,277.39
11520,6454.56,278.19
11521,6393.91,322.1
11522,6373.21,322.45
11523,6398.11,276.38
11524,6486.14,279.42
11525,23881.31,343.06
11526,30079.73,525.3
11527,33581.53,701.99
11528,36290.41,795.7
11529,40643.34,1011.3
11530,43888.04,1252.72
11531,47457.36,1466.23
11532,50779.84,1677.15
11533,52473.32,1911.31
11534,56084.51,2007.6
11535,60462.59,2252.08
11536,64607.7,2482.83
11537,68107.19,2784.3
11538,69939.39,2912.85
11539,72722.9,3229.18
11540,77876.34,3781.74
11541,80639.64,3965.98
11542,82217.06,4105.03
11543,88655.42,4503.23
11544,90892.85,4719.51
11545,94327.76,4949.61
11546,97163.98,5194.88
11547,98436.02,5486.12
11548,102382.38,6153.16
11549,102382.38,6153.16
11550,99570.16,5933.24
11551,99788.68,5935.81
11552,100468.79,6019.33
11553,101814.6,6055.78
11554,72584.57,3851.59
11555,72528.74,3864.54
11556,72755.66,3868.72
11557,71723.91,3806.56
11558,71872.51,3822.45
11559,72443.06,3857.38
11560,73247.89,3849.88
11561,73661.57,3889.67
11562,74080.34,3940.62
11563,74474.03,3971.03
11564,75867.34,3946.88
11565,78271.72,3999.93
11566,79720.79,4060.25
11567,81713.94,4152.61
11568,861.83,25.37
11569,1119.84,83.29
11570,2228.85,150.06
11571,2821.73,211.68
11572,3567.59,246.53
11573,1739.59,137.24
11574,1360.95,44.04
11575,888.78,32.74
11576,1013.45,34.29
11577,1091.62,19.13
11578,1196.28,24.49
11579,1258.15,51.39
11580,1309.24,139.27
11581,2053.03,32.08
11582,1504.38,37.56
11583,2376.37,42.91
11584,1759.49,90.19
11585,1830.18,94.41
11586,2872.79,105.66
11587,2913.66,201.68
11588,4175.18,320.67
11589,4247.11,328.25
11590,5360.94,611.22
11591,10196.93,1241.11
11592,10200.35,1241.26
11593,10206.75,1286.96
11594,10206.75,1286.96
11595,10219.69,1240.54
11596,10234.16,1241.33
11597,3683.2,493.46
11598,3667.47,493.64
11599,3673.42,493.7
11600,3668.73,541.08
11601,3669.56,539.79
11602,3699.4,493.23
11603,3718.27,494.51
11604,3712.54,493.81
11605,3695.67,494.18
11606,3731.71,494.53
11607,3741.52,540.64
11608,3785.55,542.44
11609,3807.49,496.82
11610,3838.4,498.72
11611,89213.15,2226.18
11612,99974.75,2602.42
11613,106333.43,3027.16
11614,109849.33,3175.3
11615,127437.15,4303.33
11616,138288.91,5316.39
11617,147896.78,5876.96
11618,157997.06,6754.72
11619,162943.96,7641.28
11620,176085.83,8689.56
11621,182443.12,9184.25
11622,194431.72,9729.79
11623,198621.12,10466.43
11624,202852.25,11479.42
11625,221911.46,14310.75
11626,229532.0,16501.73
11627,235859.84,17437.94
11628,243098.59,17901.05
11629,248925.69,18244.72
11630,254611.74,18398.23
11631,262364.89,19385.08
11632,263361.95,20361.88
11633,268568.92,20962.51
11634,275728.63,21580.68
11635,275491.96,21586.95
11636,272722.72,20799.27
11637,272722.72,20799.27
11638,272929.04,20849.29
11639,273127.78,21280.01
11640,211343.47,13985.25
11641,212439.75,14066.04
11642,212454.25,14093.09
11643,212205.11,13611.64
11644,211848.32,13610.35
11645,213744.61,13786.78
11646,214234.29,14004.88
11647,214481.54,14256.4
11648,216800.88,14392.56
11649,218498.48,14490.9
11650,222198.85,14404.2
11651,224372.03,14449.09
11652,227017.0,14678.49
11653,227857.13,15320.61
11654,1935.58,50.44
11655,2179.37,26.64
11656,2450.93,33.99
11657,2559.61,38.53
11658,3069.33,58.52
11659,3138.25,53.27
11660,3705.15,131.36
11661,3704.68,76.26
11662,3861.12,79.97
11663,4229.94,86.51
11664,4515.12,88.79
11665,4867.39,96.03
11666,5051.14,109.64
11667,5146.51,124.01
11668,5641.78,145.56
11669,5671.37,161.32
11670,6081.83,185.42
11671,6352.58,188.1
11672,6989.55,227.33
11673,7149.41,283.42
11674,7474.7,243.66
11675,7702.21,271.12
11676,7919.04,283.64
11677,8242.71,507.09
11678,8225.13,507.09
11679,7854.43,493.33
11680,7870.49,493.78
11681,7883.35,495.79
11682,7942.66,501.86
11683,6533.09,407.45
11684,6520.54,407.93
11685,6529.35,408.04
11686,6395.59,404.15
11687,6419.73,402.21
11688,6451.13,405.09
11689,6498.57,410.78
11690,6602.11,413.53
11691,6623.22,416.34
11692,6652.73,417.1
11693,6624.72,413.78
11694,6690.74,414.01
11695,6727.86,418.04
11696,6771.89,433.27
11697,433.97,38.7
11698,313.07,9.42
11699,452.89,18.54
11700,387.31,13.49
11701,819.48,20.47
11702,471.82,12.36
11703,822.5,81.14
11704,446.5,14.87
11705,286.32,10.03
11706,293.59,8.22
11707,368.8,9.38
11708,440.26,13.02
11709,425.07,11.22
11710,409.95,13.6
11711,802.43,28.76
11712,472.75,15.07
11713,505.95,26.02
11714,565.85,12.86
11715,892.71,28.16
11716,649.96,63.64
11717,815.7,16.11
11718,990.6,29.59
11719,1266.96,34.8
11720,1468.71,271.26
11721,1466.53,271.26
11722,1480.1,271.66
11723,1279.77,267.61
11724,1281.59,267.63
11725,1290.04,267.9
11726,1111.54,248.03
11727,1067.71,248.03
11728,1127.69,248.03
11729,1150.52,253.9
11730,1025.37,250.36
11731,1027.08,251.93
11732,1033.98,252.24
11733,1115.05,250.2
11734,1076.36,250.39
11735,1139.14,250.69
11736,1168.44,254.6
11737,1043.91,251.68
11738,1046.02,255.88
11739,1070.74,260.05
11740,2777.63,69.28
11741,3127.57,83.45
11742,3547.97,94.48
11743,3767.58,112.57
11744,4453.48,132.97
11745,4753.88,153.8
11746,5305.79,191.57
11747,5386.01,209.99
11748,5774.37,226.27
11749,6155.44,236.82
11750,6461.52,243.17
11751,6926.66,254.12
11752,7181.34,256.45
11753,7696.43,313.29
11754,8635.14,375.83
11755,8883.76,397.6
11756,9905.11,429.76
11757,10392.16,425.83
11758,12249.98,478.01
11759,12463.1,491.48
11760,13562.67,528.03
11761,14127.45,620.89
11762,14471.87,647.38
11763,14631.56,680.08
11764,14631.56,680.08
11765,14021.13,655.21
11766,14078.22,656.44
11767,14270.76,657.91
11768,14444.98,663.5
11769,10747.51,452.5
11770,10772.29,455.67
11771,10778.87,456.49
11772,10394.89,445.17
11773,10413.54,444.1
11774,10575.63,446.86
11775,10683.06,453.83
11776,10891.21,456.83
11777,10937.98,462.82
11778,11054.12,465.36
11779,10801.23,457.23
11780,10859.87,455.84
11781,10996.63,459.34
11782,11186.58,476.56
11783,1190.15,37.68
11784,1052.13,43.54
11785,1194.06,45.37
11786,1317.3,52.42
11787,1624.32,53.21
11788,1579.0,66.82
11789,1877.28,81.57
11790,1714.87,81.92
11791,1767.44,88.71
11792,1798.05,91.6
11793,1852.46,96.72
11794,2060.44,105.31
11795,2099.26,109.28
11796,2369.49,123.55
11797,2708.97,133.58
11798,2418.99,133.57
11799,2461.16,145.35
11800,2546.27,145.92
11801,2898.58,155.6
11802,2787.82,172.46
11803,2870.69,168.24
11804,3217.06,186.32
11805,3333.94,195.96
11806,4494.49,208.29
11807,4494.49,208.29
11808,4240.47,211.99
11809,4432.51,205.63
11810,4438.26,205.81
11811,4466.05,206.71
11812,3255.98,158.07
11813,3254.63,157.77
11814,3300.63,159.63
11815,3424.67,158.13
11816,3231.43,158.19
11817,3236.18,156.88
11818,3278.08,158.51
11819,3298.36,160.81
11820,3297.01,160.98
11821,3346.43,165.07
11822,3489.93,165.23
11823,3296.13,163.82
11824,3317.95,163.5
11825,3369.78,168.06
11826,1183.55,25.76
11827,968.42,31.81
11828,1056.27,38.67
11829,1583.63,54.62
11830,1378.59,37.86
11831,1628.62,43.01
11832,1837.19,49.28
11833,1628.52,49.87
11834,1585.58,50.9
11835,1443.91,52.3
11836,1568.13,54.99
11837,1602.9,56.84
11838,1647.54,55.83
11839,1920.72,72.96
11840,2088.14,73.67
11841,2351.27,71.14
11842,2128.92,76.32
11843,1910.23,98.45
11844,2081.57,85.7
11845,2003.58,109.83
11846,2080.43,95.19
11847,3246.96,125.48
11848,4144.58,166.51
11849,4727.78,168.6
11850,4728.44,168.6
11851,4381.2,177.98
11852,4683.32,169.45
11853,4688.03,169.45
11854,4711.54,170.43
11855,3829.57,144.79
11856,3852.1,144.46
11857,3902.13,146.83
11858,3901.68,147.41
11859,3807.48,144.55
11860,3812.5,144.69
11861,3850.08,147.75
11862,3863.25,147.43
11863,3885.54,148.08
11864,3937.62,150.95
11865,3939.69,150.82
11866,3853.56,149.36
11867,3871.09,150.51
11868,3904.64,152.7
11869,6682.36,82.17
11870,7888.58,102.1
11871,9339.23,129.37
11872,10681.33,154.64
11873,12325.46,180.88
11874,14387.07,249.54
11875,15519.23,311.08
11876,16331.41,346.66
11877,17862.41,393.85
11878,17568.69,386.57
11879,19565.99,423.71
11880,22522.24,560.97
11881,23350.5,623.5
11882,25209.87,720.84
11883,27392.28,812.66
11884,28961.6,917.89
11885,30945.63,1026.08
11886,31999.57,1198.77
11887,33587.62,1340.52
11888,34781.37,1543.25
11889,35890.79,1632.52
11890,37757.87,1704.82
11891,39075.14,1712.99
11892,39883.27,1714.99
11893,39883.27,1712.16
11894,38659.18,1678.43
11895,38744.92,1693.06
11896,38824.91,1701.56
11897,39309.66,1706.84
11898,30442.48,1128.36
11899,30613.54,1131.86
11900,30649.99,1132.63
11901,29921.46,1098.39
11902,30031.48,1111.17
11903,30139.07,1127.56
11904,30467.39,1133.05
11905,30552.82,1145.56
11906,30929.38,1155.19
11907,31091.18,1161.79
11908,30536.21,1129.36
11909,31009.68,1158.04
11910,31480.51,1192.87
11911,32178.23,1231.73
11912,540.02,16.24
11913,479.92,20.96
11914,439.92,21.11
11915,823.47,30.94
11916,918.59,31.02
11917,1196.03,47.21
11918,1017.05,29.19
11919,674.7,32.16
11920,1033.0,42.57
11921,826.4,43.5
11922,918.73,46.57
11923,991.3,46.91
11924,1055.11,52.55
11925,1291.51,68.03
11926,1068.73,64.44
11927,1076.3,58.44
11928,1190.0,60.78
11929,1333.23,89.16
11930,1291.56,65.64
11931,1404.33,82.48
11932,1289.85,97.67
11933,1399.11,121.69
11934,1889.23,128.34
11935,3958.01,167.93
11936,3950.02,167.93
11937,3376.84,165.12
11938,3777.01,165.13
11939,3736.45,164.02
11940,3783.98,166.34
11941,1974.34,110.46
11942,2054.35,111.01
11943,2085.36,111.03
11944,1971.56,111.83
11945,2014.96,110.26
11946,1972.36,109.88
11947,1981.29,112.44
11948,1986.34,112.85
11949,2066.98,114.02
11950,2114.52,118.74
11951,2006.21,113.11
11952,2070.65,114.95
11953,2031.98,115.72
11954,2060.71,118.05
11955,725.92,12.18
11956,785.64,18.34
11957,825.01,20.63
11958,1150.62,32.23
11959,1160.17,27.88
11960,1240.82,41.66
11961,1559.12,34.35
11962,1431.0,37.05
11963,2054.29,45.82
11964,2201.76,54.59
11965,2675.67,62.1
11966,2733.79,63.17
11967,3141.94,76.47
11968,3464.25,88.24
11969,3531.9,90.23
11970,4107.51,117.37
11971,4248.17,131.24
11972,4534.15,163.73
11973,4317.09,131.98
11974,4825.64,151.53
11975,4613.55,155.65
11976,4242.41,168.9
11977,4659.73,169.1
11978,6605.03,207.81
11979,6577.39,207.93
11980,6083.8,203.67
11981,6482.81,206.14
11982,6478.75,205.26
11983,6437.9,205.83
11984,3998.31,132.09
11985,4069.12,132.63
11986,4093.69,132.72
11987,3972.97,129.54
11988,4038.71,130.83
11989,4049.25,130.2
11990,4020.01,130.16
11991,4040.29,134.5
11992,4111.1,135.44
11993,4254.39,136.96
11994,4198.89,133.28
11995,4349.0,136.84
11996,4381.4,137.4
11997,4479.19,141.84
11998,1280.6,20.97
11999,1625.42,30.69
12000,1589.52,30.15
12001,1924.22,42.1
12002,2022.16,49.79
12003,2132.02,51.61
12004,2226.28,51.72
12005,2305.37,58.69
12006,2776.53,68.42
12007,2943.41,76.15
12008,3193.35,80.45
12009,3294.97,80.08
12010,3476.78,93.66
12011,3577.31,100.13
12012,3747.26,107.07
12013,4081.95,116.35
12014,4360.61,121.39
12015,4443.48,123.22
12016,4349.54,123.9
12017,4868.64,154.72
12018,4818.01,147.38
12019,4663.81,148.92
12020,4890.95,151.59
12021,5314.86,155.35
12022,5284.94,154.92
12023,5140.09,146.75
12024,5175.77,149.78
12025,5159.2,151.61
12026,5153.13,154.05
12027,4118.12,111.06
12028,4172.5,111.81
12029,4171.12,112.17
12030,4126.23,107.27
12031,4170.97,108.69
12032,4153.48,110.51
12033,4125.32,110.15
12034,4139.94,113.44
12035,4214.49,114.98
12036,4327.03,116.82
12037,4283.29,111.74
12038,4366.58,114.14
12039,4366.2,116.93
12040,4415.33,120.92
12041,453.26,8.96
12042,490.44,15.54
12043,423.39,13.26
12044,680.48,20.32
12045,439.75,12.98
12046,417.23,10.68
12047,528.91,7.48
12048,467.15,7.09
12049,670.92,8.06
12050,670.73,8.4
12051,809.59,10.92
12052,973.9,7.41
12053,1035.57,10.58
12054,1233.25,13.47
12055,1359.07,14.29
12056,1463.4,10.8
12057,1721.22,11.99
12058,1675.86,13.01
12059,1779.55,14.75
12060,1897.87,25.88
12061,1835.21,20.9
12062,1945.17,28.03
12063,2159.45,31.83
12064,2662.16,36.9
12065,2687.75,36.9
12066,2606.12,36.09
12067,2642.5,36.12
12068,2563.54,36.22
12069,2569.28,39.4
12070,1718.14,24.45
12071,1772.74,24.26
12072,1805.31,24.14
12073,1746.59,21.55
12074,1787.84,22.71
12075,1697.79,24.23
12076,1710.83,24.87
12077,1727.31,26.87
12078,1788.75,26.69
12079,1853.36,27.23
12080,1809.54,23.19
12081,1870.42,24.39
12082,1810.31,25.96
12083,1851.4,27.05
12084,3305.2,38.48
12085,3698.52,50.32
12086,3932.49,56.77
12087,3851.4,60.4
12088,4279.56,76.66
12089,4441.74,78.49
12090,4623.82,85.97
12091,4829.97,92.98
12092,5021.39,95.77
12093,5171.06,106.03
12094,5385.82,105.69
12095,5760.91,111.76
12096,5843.26,124.68
12097,6326.54,126.92
12098,6281.24,130.2
12099,6241.46,141.01
12100,6763.49,140.71
12101,6943.29,146.26
12102,7186.31,148.65
12103,7360.59,159.34
12104,7390.0,156.12
12105,7602.07,156.43
12106,8416.81,164.65
12107,8888.25,165.47
12108,8888.25,165.47
12109,8531.94,162.78
12110,8575.42,164.43
12111,8523.18,164.55
12112,8573.1,165.12
12113,7102.76,125.7
12114,7215.61,127.69
12115,7215.61,126.43
12116,6911.82,125.22
12117,6978.27,129.54
12118,6924.47,128.2
12119,7000.25,127.13
12120,7107.47,126.37
12121,7227.84,130.43
12122,7258.41,130.65
12123,6998.05,130.46
12124,7114.36,134.67
12125,7067.51,134.31
12126,7176.39,139.21
12127,4890.83,74.62
12128,5638.41,92.65
12129,6080.17,104.16
12130,6372.56,111.54
12131,7658.94,146.17
12132,8656.96,162.96
12133,9533.62,189.31
12134,10188.06,204.03
12135,11933.68,240.24
12136,12792.74,263.91
12137,13509.88,281.02
12138,13946.18,299.25
12139,14276.57,323.49
12140,15788.98,366.72
12141,16449.12,392.29
12142,16991.33,445.21
12143,18344.74,469.86
12144,18892.87,483.11
12145,19397.11,494.14
12146,20313.25,524.9
12147,20886.01,557.38
12148,22333.38,596.67
12149,23041.76,604.28
12150,23544.37,615.99
12151,23544.37,614.51
12152,22910.52,601.41
12153,22910.52,601.41
12154,22910.52,601.41
12155,23186.94,605.67
12156,17749.49,401.67
12157,17858.81,407.47
12158,17878.48,407.78
12159,17525.99,400.53
12160,17534.81,403.46
12161,17600.57,402.69
12162,17724.45,403.76
12163,17848.07,410.01
12164,17957.39,421.62
12165,18400.52,429.82
12166,18309.12,425.95
12167,18530.5,432.91
12168,18599.58,434.76
12169,18968.05,447.11
12170,1050.2,6.72
12171,1278.91,9.35
12172,1375.71,9.53
12173,1524.89,9.81
12174,1734.4,16.44
12175,1713.28,14.51
12176,1822.34,14.33
12177,1898.4,14.98
12178,2071.42,16.79
12179,2191.6,17.61
12180,2267.84,17.92
12181,2289.87,15.33
12182,2391.97,21.84
12183,2799.43,20.68
12184,2930.27,26.02
12185,2512.84,25.75
12186,2818.58,26.58
12187,2925.73,28.45
12188,2995.71,30.64
12189,3116.86,32.32
12190,3237.06,33.64
12191,3399.32,34.27
12192,3668.97,38.0
12193,3967.6,51.06
12194,3958.58,50.94
12195,3622.74,43.96
12196,3572.32,43.96
12197,3572.32,43.93
12198,3588.78,44.3
12199,3029.23,33.25
12200,3207.43,39.4
12201,3198.98,39.29
12202,2917.41,31.87
12203,2924.17,37.12
12204,2939.2,36.46
12205,2963.65,36.84
12206,3057.54,33.41
12207,3235.74,39.64
12208,3264.66,39.82
12209,3011.89,32.76
12210,3031.99,37.83
12211,3055.34,37.36
12212,3108.05,38.76
12213,361.67,15.39
12214,538.98,16.66
12215,539.09,18.13
12216,630.32,19.26
12217,663.65,21.53
12218,607.39,22.99
12219,656.31,22.86
12220,639.86,22.98
12221,666.24,23.63
12222,706.28,25.07
12223,716.22,26.18
12224,738.29,27.59
12225,805.68,33.17
12226,1037.36,28.83
12227,951.29,35.2
12228,743.64,34.46
12229,855.38,36.37
12230,900.11,37.01
12231,882.23,38.05
12232,821.44,38.71
12233,902.22,39.0
12234,935.16,39.92
12235,1062.4,42.98
12236,1354.14,54.88
12237,1376.68,54.69
12238,1236.08,46.72
12239,1154.45,46.74
12240,1154.45,46.71
12241,1129.04,47.28
12242,1065.82,38.21
12243,1152.39,45.32
12244,1152.59,45.03
12245,1032.37,37.5
12246,1041.68,42.82
12247,1041.86,41.5
12248,1048.18,41.7
12249,1078.08,38.46
12250,1168.96,45.67
12251,1174.59,45.42
12252,1066.78,38.25
12253,1078.5,43.64
12254,1079.66,42.67
12255,1082.86,43.47
12256,75.83,3.35
12257,179.26,11.51
12258,194.38,21.41
12259,414.87,16.41
12260,217.59,10.83
12261,58.24,4.45
12262,44.77,1.98
12263,51.2,1.24
12264,48.79,1.4
12265,50.55,1.69
12266,64.53,3.47
12267,121.75,2.77
12268,187.45,10.07
12269,345.51,7.44
12270,232.84,7.73
12271,51.28,2.27
12272,197.27,3.47
12273,128.45,8.75
12274,165.42,9.92
12275,60.98,6.55
12276,163.29,6.45
12277,171.1,7.09
12278,292.66,7.89
12279,794.31,15.06
12280,824.38,15.06
12281,629.82,7.75
12282,540.47,7.75
12283,540.53,7.75
12284,540.56,7.75
12285,542.11,10.4
12286,672.97,17.76
12287,672.95,19.16
12288,542.93,11.39
12289,549.88,15.21
12290,549.95,10.03
12291,550.1,10.03
12292,542.48,13.2
12293,673.36,20.57
12294,674.25,21.97
12295,544.49,11.56
12296,551.3,18.23
12297,551.34,13.05
12298,555.96,13.06
12299,1689.69,42.94
12300,1973.72,56.17
12301,2136.11,74.7
12302,2633.12,73.6
12303,2959.37,64.38
12304,3180.32,61.83
12305,3723.29,77.42
12306,4024.19,106.77
12307,4202.28,115.12
12308,5106.98,136.63
12309,5461.31,149.78
12310,5704.46,151.84
12311,6026.61,159.78
12312,6298.82,182.42
12313,6894.15,213.39
12314,7487.64,252.37
12315,8264.2,260.25
12316,8543.31,271.72
12317,9053.26,298.77
12318,9665.64,323.66
12319,10177.24,346.1
12320,10751.04,373.56
12321,11362.67,396.9
12322,11820.27,414.5
12323,11782.95,414.5
12324,11373.43,395.99
12325,11416.72,395.99
12326,11430.54,397.22
12327,11533.33,398.19
12328,8069.81,251.43
12329,8155.41,256.38
12330,8113.3,257.13
12331,7865.9,248.79
12332,7890.42,252.8
12333,7908.44,248.82
12334,8019.07,250.09
12335,8343.32,256.89
12336,8453.15,266.12
12337,8411.04,267.19
12338,8353.53,266.94
12339,8486.03,276.73
12340,8492.65,274.95
12341,8725.91,281.89
12342,6203.36,244.88
12343,6663.1,276.07
12344,7032.72,296.9
12345,7613.94,299.92
12346,8031.6,343.65
12347,8349.52,353.22
12348,9287.4,411.63
12349,9572.97,441.09
12350,9916.92,476.5
12351,10345.6,488.74
12352,10475.47,501.8
12353,10506.03,505.3
12354,10643.23,519.25
12355,10592.22,519.26
12356,10733.05,555.68
12357,11040.69,597.64
12358,11534.47,607.99
